[[2], [3, 5], [4], [6, 7]]
[40, 8, 17, 9, 53, 54]
[42, 8, 17, 43, 9, 44]
[42, 49, 8, 17, 43, 9]
[42, 8, 17, 43, 50, 9]
[42, 8, 17, 43, 9, 51]
[42, 8, 17, 43, 52, 9]
[42, 8, 17, 43, 9, 53]
[42, 8, 17, 43, 9, 54]
[42, 49, 8, 17, 9, 44]
[42, 8, 17, 50, 9, 44]
[42, 8, 17, 9, 44, 51]
[42, 8, 17, 52, 9, 44]
[42, 8, 17, 9, 44, 53]
[42, 8, 17, 9, 44, 54]
[42, 49, 8, 17, 50, 9]
[42, 49, 8, 17, 9, 51]
[42, 49, 8, 17, 52, 9]
[42, 49, 8, 17, 9, 53]
[42, 49, 8, 17, 9, 54]
[42, 8, 17, 50, 9, 51]
[42, 8, 17, 50, 52, 9]
[42, 8, 17, 50, 9, 53]
[42, 8, 17, 50, 9, 54]
[42, 8, 17, 52, 9, 51]
[42, 8, 17, 9, 51, 53]
[42, 8, 17, 9, 51, 54]
[42, 8, 17, 52, 9, 53]
[42, 8, 17, 52, 9, 54]
[42, 8, 17, 9, 53, 54]
[49, 8, 17, 43, 9, 44]
[8, 17, 43, 50, 9, 44]
[8, 17, 43, 9, 44, 51]
[8, 17, 43, 52, 9, 44]
[8, 17, 43, 9, 44, 53]
[8, 17, 43, 9, 44, 54]
[49, 8, 17, 43, 50, 9]
[49, 8, 17, 43, 9, 51]
[49, 8, 17, 43, 52, 9]
[49, 8, 17, 43, 9, 53]
[49, 8, 17, 43, 9, 54]
[8, 17, 43, 50, 9, 51]
[8, 17, 43, 50, 52, 9]
[8, 17, 43, 50, 9, 53]
[8, 17, 43, 50, 9, 54]
[8, 17, 43, 52, 9, 51]
[8, 17, 43, 9, 51, 53]
[8, 17, 43, 9, 51, 54]
[8, 17, 43, 52, 9, 53]
[8, 17, 43, 52, 9, 54]
[8, 17, 43, 9, 53, 54]
[49, 8, 17, 50, 9, 44]
[49, 8, 17, 9, 44, 51]
[49, 8, 17, 52, 9, 44]
[49, 8, 17, 9, 44, 53]
[49, 8, 17, 9, 44, 54]
[8, 17, 50, 9, 44, 51]
[8, 17, 50, 52, 9, 44]
[8, 17, 50, 9, 44, 53]
[8, 17, 50, 9, 44, 54]
[8, 17, 52, 9, 44, 51]
[8, 17, 9, 44, 51, 53]
[8, 17, 9, 44, 51, 54]
[8, 17, 52, 9, 44, 53]
[8, 17, 52, 9, 44, 54]
[8, 17, 9, 44, 53, 54]
[49, 8, 17, 50, 9, 51]
[49, 8, 17, 50, 52, 9]
[49, 8, 17, 50, 9, 53]
[49, 8, 17, 50, 9, 54]
[49, 8, 17, 52, 9, 51]
[49, 8, 17, 9, 51, 53]
[49, 8, 17, 9, 51, 54]
[49, 8, 17, 52, 9, 53]
[49, 8, 17, 52, 9, 54]
[49, 8, 17, 9, 53, 54]
[8, 17, 50, 52, 9, 51]
[8, 17, 50, 9, 51, 53]
[8, 17, 50, 9, 51, 54]
[8, 17, 50, 52, 9, 53]
[8, 17, 50, 52, 9, 54]
[8, 17, 50, 9, 53, 54]
[8, 17, 52, 9, 51, 53]
[8, 17, 52, 9, 51, 54]
[8, 17, 9, 51, 53, 54]
[8, 17, 52, 9, 53, 54]
[40, 42, 8, 43, 9, 18]
[40, 42, 8, 9, 18, 44]
[40, 42, 49, 8, 9, 18]
[40, 42, 8, 50, 9, 18]
[40, 42, 8, 9, 18, 51]
[40, 42, 8, 52, 9, 18]
[40, 42, 8, 9, 18, 53]
[40, 42, 8, 9, 18, 54]
[40, 8, 43, 9, 18, 44]
[40, 49, 8, 43, 9, 18]
[40, 8, 43, 50, 9, 18]
[40, 8, 43, 9, 18, 51]
[40, 8, 43, 52, 9, 18]
[40, 8, 43, 9, 18, 53]
[40, 8, 43, 9, 18, 54]
[40, 49, 8, 9, 18, 44]
[40, 8, 50, 9, 18, 44]
[40, 8, 9, 18, 44, 51]
[40, 8, 52, 9, 18, 44]
[40, 8, 9, 18, 44, 53]
[40, 8, 9, 18, 44, 54]
[40, 49, 8, 50, 9, 18]
[40, 49, 8, 9, 18, 51]
[40, 49, 8, 52, 9, 18]
[40, 49, 8, 9, 18, 53]
[40, 49, 8, 9, 18, 54]
[40, 8, 50, 9, 18, 51]
[40, 8, 50, 52, 9, 18]
[40, 8, 50, 9, 18, 53]
[40, 8, 50, 9, 18, 54]
[40, 8, 52, 9, 18, 51]
[40, 8, 9, 18, 51, 53]
[40, 8, 9, 18, 51, 54]
[40, 8, 52, 9, 18, 53]
[40, 8, 52, 9, 18, 54]
[40, 8, 9, 18, 53, 54]
[42, 8, 43, 9, 18, 44]
[42, 49, 8, 43, 9, 18]
[42, 8, 43, 50, 9, 18]
[42, 8, 43, 9, 18, 51]
[42, 8, 43, 52, 9, 18]
[42, 8, 43, 9, 18, 53]
[42, 8, 43, 9, 18, 54]
[42, 49, 8, 9, 18, 44]
[42, 8, 50, 9, 18, 44]
[42, 8, 9, 18, 44, 51]
[42, 8, 52, 9, 18, 44]
[42, 8, 9, 18, 44, 53]
[42, 8, 9, 18, 44, 54]
[42, 49, 8, 50, 9, 18]
[42, 49, 8, 9, 18, 51]
[42, 49, 8, 52, 9, 18]
[42, 49, 8, 9, 18, 53]
[42, 49, 8, 9, 18, 54]
[42, 8, 50, 9, 18, 51]
[42, 8, 50, 52, 9, 18]
[42, 8, 50, 9, 18, 53]
[42, 8, 50, 9, 18, 54]
[42, 8, 52, 9, 18, 51]
[42, 8, 9, 18, 51, 53]
[42, 8, 9, 18, 51, 54]
[42, 8, 52, 9, 18, 53]
[42, 8, 52, 9, 18, 54]
[42, 8, 9, 18, 53, 54]
[49, 8, 43, 9, 18, 44]
[8, 43, 50, 9, 18, 44]
[8, 43, 9, 18, 44, 51]
[8, 43, 52, 9, 18, 44]
[8, 43, 9, 18, 44, 53]
[8, 43, 9, 18, 44, 54]
[49, 8, 43, 50, 9, 18]
[49, 8, 43, 9, 18, 51]
[49, 8, 43, 52, 9, 18]
[49, 8, 43, 9, 18, 53]
[49, 8, 43, 9, 18, 54]
[8, 43, 50, 9, 18, 51]
[8, 43, 50, 52, 9, 18]
[8, 43, 50, 9, 18, 53]
[8, 43, 50, 9, 18, 54]
[8, 43, 52, 9, 18, 51]
[8, 43, 9, 18, 51, 53]
[8, 43, 9, 18, 51, 54]
[8, 43, 52, 9, 18, 53]
[8, 43, 52, 9, 18, 54]
[8, 43, 9, 18, 53, 54]
[49, 8, 50, 9, 18, 44]
[49, 8, 9, 18, 44, 51]
[49, 8, 52, 9, 18, 44]
[49, 8, 9, 18, 44, 53]
[49, 8, 9, 18, 44, 54]
[8, 50, 9, 18, 44, 51]
[8, 50, 52, 9, 18, 44]
[8, 50, 9, 18, 44, 53]
[8, 50, 9, 18, 44, 54]
[8, 52, 9, 18, 44, 51]
[8, 9, 18, 44, 51, 53]
[8, 9, 18, 44, 51, 54]
[8, 52, 9, 18, 44, 53]
[8, 52, 9, 18, 44, 54]
[8, 9, 18, 44, 53, 54]
[49, 8, 50, 9, 18, 51]
[49, 8, 50, 52, 9, 18]
[49, 8, 50, 9, 18, 53]
[49, 8, 50, 9, 18, 54]
[49, 8, 52, 9, 18, 51]
[49, 8, 9, 18, 51, 53]
[49, 8, 9, 18, 51, 54]
[49, 8, 52, 9, 18, 53]
[49, 8, 52, 9, 18, 54]
[49, 8, 9, 18, 53, 54]
[8, 50, 52, 9, 18, 51]
[8, 50, 9, 18, 51, 53]
[8, 50, 9, 18, 51, 54]
[8, 50, 52, 9, 18, 53]
[8, 50, 52, 9, 18, 54]
[8, 50, 9, 18, 53, 54]
[8, 52, 9, 18, 51, 53]
[8, 52, 9, 18, 51, 54]
[8, 9, 18, 51, 53, 54]
[8, 52, 9, 18, 53, 54]
[40, 42, 8, 43, 9, 44]
[40, 42, 49, 8, 43, 9]
[40, 42, 8, 43, 50, 9]
[40, 42, 8, 43, 9, 51]
[40, 42, 8, 43, 52, 9]
[40, 42, 8, 43, 9, 53]
[40, 42, 8, 43, 9, 54]
[40, 42, 49, 8, 9, 44]
[40, 42, 8, 50, 9, 44]
[40, 42, 8, 9, 44, 51]
[40, 42, 8, 52, 9, 44]
[40, 42, 8, 9, 44, 53]
[40, 42, 8, 9, 44, 54]
[40, 42, 49, 8, 50, 9]
[40, 42, 49, 8, 9, 51]
[40, 42, 49, 8, 52, 9]
[40, 42, 49, 8, 9, 53]
[40, 42, 49, 8, 9, 54]
[40, 42, 8, 50, 9, 51]
[40, 42, 8, 50, 52, 9]
[40, 42, 8, 50, 9, 53]
[40, 42, 8, 50, 9, 54]
[40, 42, 8, 52, 9, 51]
[40, 42, 8, 9, 51, 53]
[40, 42, 8, 9, 51, 54]
[40, 42, 8, 52, 9, 53]
[40, 42, 8, 52, 9, 54]
[40, 42, 8, 9, 53, 54]
[40, 49, 8, 43, 9, 44]
[40, 8, 43, 50, 9, 44]
[40, 8, 43, 9, 44, 51]
[40, 8, 43, 52, 9, 44]
[40, 8, 43, 9, 44, 53]
[40, 8, 43, 9, 44, 54]
[40, 49, 8, 43, 50, 9]
[40, 49, 8, 43, 9, 51]
[40, 49, 8, 43, 52, 9]
[40, 49, 8, 43, 9, 53]
[40, 49, 8, 43, 9, 54]
[40, 8, 43, 50, 9, 51]
[40, 8, 43, 50, 52, 9]
[40, 8, 43, 50, 9, 53]
[40, 8, 43, 50, 9, 54]
[40, 8, 43, 52, 9, 51]
[40, 8, 43, 9, 51, 53]
[40, 8, 43, 9, 51, 54]
[40, 8, 43, 52, 9, 53]
[40, 8, 43, 52, 9, 54]
[40, 8, 43, 9, 53, 54]
[40, 49, 8, 50, 9, 44]
[40, 49, 8, 9, 44, 51]
[40, 49, 8, 52, 9, 44]
[40, 49, 8, 9, 44, 53]
[40, 49, 8, 9, 44, 54]
[40, 8, 50, 9, 44, 51]
[40, 8, 50, 52, 9, 44]
[40, 8, 50, 9, 44, 53]
[40, 8, 50, 9, 44, 54]
[40, 8, 52, 9, 44, 51]
[40, 8, 9, 44, 51, 53]
[40, 8, 9, 44, 51, 54]
[40, 8, 52, 9, 44, 53]
[40, 8, 52, 9, 44, 54]
[40, 8, 9, 44, 53, 54]
[40, 49, 8, 50, 9, 51]
[40, 49, 8, 50, 52, 9]
[40, 49, 8, 50, 9, 53]
[40, 49, 8, 50, 9, 54]
[40, 49, 8, 52, 9, 51]
[40, 49, 8, 9, 51, 53]
[40, 49, 8, 9, 51, 54]
[40, 49, 8, 52, 9, 53]
[40, 49, 8, 52, 9, 54]
[40, 49, 8, 9, 53, 54]
[40, 8, 50, 52, 9, 51]
[40, 8, 50, 9, 51, 53]
[40, 8, 50, 9, 51, 54]
[40, 8, 50, 52, 9, 53]
[40, 8, 50, 52, 9, 54]
[40, 8, 50, 9, 53, 54]
[40, 8, 52, 9, 51, 53]
[40, 8, 52, 9, 51, 54]
[40, 8, 9, 51, 53, 54]
[40, 8, 52, 9, 53, 54]
[42, 49, 8, 43, 9, 44]
[42, 8, 43, 50, 9, 44]
[42, 8, 43, 9, 44, 51]
[42, 8, 43, 52, 9, 44]
[42, 8, 43, 9, 44, 53]
[42, 8, 43, 9, 44, 54]
[42, 49, 8, 43, 50, 9]
[42, 49, 8, 43, 9, 51]
[42, 49, 8, 43, 52, 9]
[42, 49, 8, 43, 9, 53]
[42, 49, 8, 43, 9, 54]
[42, 8, 43, 50, 9, 51]
[42, 8, 43, 50, 52, 9]
[42, 8, 43, 50, 9, 53]
[42, 8, 43, 50, 9, 54]
[42, 8, 43, 52, 9, 51]
[42, 8, 43, 9, 51, 53]
[42, 8, 43, 9, 51, 54]
[42, 8, 43, 52, 9, 53]
[42, 8, 43, 52, 9, 54]
[42, 8, 43, 9, 53, 54]
[42, 49, 8, 50, 9, 44]
[42, 49, 8, 9, 44, 51]
[42, 49, 8, 52, 9, 44]
[42, 49, 8, 9, 44, 53]
[42, 49, 8, 9, 44, 54]
[42, 8, 50, 9, 44, 51]
[42, 8, 50, 52, 9, 44]
[42, 8, 50, 9, 44, 53]
[42, 8, 50, 9, 44, 54]
[42, 8, 52, 9, 44, 51]
[42, 8, 9, 44, 51, 53]
[42, 8, 9, 44, 51, 54]
[42, 8, 52, 9, 44, 53]
[42, 8, 52, 9, 44, 54]
[42, 8, 9, 44, 53, 54]
[42, 49, 8, 50, 9, 51]
[42, 49, 8, 50, 52, 9]
[42, 49, 8, 50, 9, 53]
[42, 49, 8, 50, 9, 54]
[42, 49, 8, 52, 9, 51]
[42, 49, 8, 9, 51, 53]
[42, 49, 8, 9, 51, 54]
[42, 49, 8, 52, 9, 53]
[42, 49, 8, 52, 9, 54]
[42, 49, 8, 9, 53, 54]
[42, 8, 50, 52, 9, 51]
[42, 8, 50, 9, 51, 53]
[42, 8, 50, 9, 51, 54]
[42, 8, 50, 52, 9, 53]
[42, 8, 50, 52, 9, 54]
[42, 8, 50, 9, 53, 54]
[42, 8, 52, 9, 51, 53]
[42, 8, 52, 9, 51, 54]
[42, 8, 9, 51, 53, 54]
[42, 8, 52, 9, 53, 54]
[49, 8, 43, 50, 9, 44]
[49, 8, 43, 9, 44, 51]
[49, 8, 43, 52, 9, 44]
[49, 8, 43, 9, 44, 53]
[49, 8, 43, 9, 44, 54]
[8, 43, 50, 9, 44, 51]
[8, 43, 50, 52, 9, 44]
[8, 43, 50, 9, 44, 53]
[8, 43, 50, 9, 44, 54]
[8, 43, 52, 9, 44, 51]
[8, 43, 9, 44, 51, 53]
[8, 43, 9, 44, 51, 54]
[8, 43, 52, 9, 44, 53]
[8, 43, 52, 9, 44, 54]
[8, 43, 9, 44, 53, 54]
[49, 8, 43, 50, 9, 51]
[49, 8, 43, 50, 52, 9]
[49, 8, 43, 50, 9, 53]
[49, 8, 43, 50, 9, 54]
[49, 8, 43, 52, 9, 51]
[49, 8, 43, 9, 51, 53]
[49, 8, 43, 9, 51, 54]
[49, 8, 43, 52, 9, 53]
[49, 8, 43, 52, 9, 54]
[49, 8, 43, 9, 53, 54]
[8, 43, 50, 52, 9, 51]
[8, 43, 50, 9, 51, 53]
[8, 43, 50, 9, 51, 54]
[8, 43, 50, 52, 9, 53]
[8, 43, 50, 52, 9, 54]
[8, 43, 50, 9, 53, 54]
[8, 43, 52, 9, 51, 53]
[8, 43, 52, 9, 51, 54]
[8, 43, 9, 51, 53, 54]
[8, 43, 52, 9, 53, 54]
[49, 8, 50, 9, 44, 51]
[49, 8, 50, 52, 9, 44]
[49, 8, 50, 9, 44, 53]
[49, 8, 50, 9, 44, 54]
[49, 8, 52, 9, 44, 51]
[49, 8, 9, 44, 51, 53]
[49, 8, 9, 44, 51, 54]
[49, 8, 52, 9, 44, 53]
[49, 8, 52, 9, 44, 54]
[49, 8, 9, 44, 53, 54]
[8, 50, 52, 9, 44, 51]
[8, 50, 9, 44, 51, 53]
[8, 50, 9, 44, 51, 54]
[8, 50, 52, 9, 44, 53]
[8, 50, 52, 9, 44, 54]
[8, 50, 9, 44, 53, 54]
[8, 52, 9, 44, 51, 53]
[8, 52, 9, 44, 51, 54]
[8, 9, 44, 51, 53, 54]
[8, 52, 9, 44, 53, 54]
[49, 8, 50, 52, 9, 51]
[49, 8, 50, 9, 51, 53]
[49, 8, 50, 9, 51, 54]
[49, 8, 50, 52, 9, 53]
[49, 8, 50, 52, 9, 54]
[49, 8, 50, 9, 53, 54]
[49, 8, 52, 9, 51, 53]
[49, 8, 52, 9, 51, 54]
[49, 8, 9, 51, 53, 54]
[49, 8, 52, 9, 53, 54]
[8, 50, 52, 9, 51, 53]
[8, 50, 52, 9, 51, 54]
[8, 50, 9, 51, 53, 54]
[8, 50, 52, 9, 53, 54]
[8, 52, 9, 51, 53, 54]
[10, 14, 16, 8, 17, 18]
[10, 14, 40, 16, 8, 17]
[10, 14, 16, 42, 8, 17]
[10, 14, 16, 8, 17, 43]
[10, 14, 16, 8, 17, 44]
[10, 14, 16, 49, 8, 17]
[10, 14, 16, 8, 17, 50]
[10, 14, 16, 8, 17, 51]
[10, 14, 16, 8, 17, 52]
[10, 14, 16, 8, 17, 53]
[10, 14, 16, 8, 17, 54]
[10, 14, 40, 16, 8, 18]
[10, 14, 16, 42, 8, 18]
[10, 14, 16, 8, 43, 18]
[10, 14, 16, 8, 18, 44]
[10, 14, 16, 49, 8, 18]
[10, 14, 16, 8, 50, 18]
[10, 14, 16, 8, 18, 51]
[10, 14, 16, 8, 52, 18]
[10, 14, 16, 8, 18, 53]
[10, 14, 16, 8, 18, 54]
[10, 14, 40, 16, 42, 8]
[10, 14, 40, 16, 8, 43]
[10, 14, 40, 16, 8, 44]
[10, 14, 40, 16, 49, 8]
[10, 14, 40, 16, 8, 50]
[10, 14, 40, 16, 8, 51]
[10, 14, 40, 16, 8, 52]
[10, 14, 40, 16, 8, 53]
[10, 14, 40, 16, 8, 54]
[10, 14, 16, 42, 8, 43]
[10, 14, 16, 42, 8, 44]
[10, 14, 16, 42, 49, 8]
[10, 14, 16, 42, 8, 50]
[10, 14, 16, 42, 8, 51]
[10, 14, 16, 42, 8, 52]
[10, 14, 16, 42, 8, 53]
[10, 14, 16, 42, 8, 54]
[10, 14, 16, 8, 43, 44]
[10, 14, 16, 49, 8, 43]
[10, 14, 16, 8, 43, 50]
[10, 14, 16, 8, 43, 51]
[10, 14, 16, 8, 43, 52]
[10, 14, 16, 8, 43, 53]
[10, 14, 16, 8, 43, 54]
[10, 14, 16, 49, 8, 44]
[10, 14, 16, 8, 50, 44]
[10, 14, 16, 8, 44, 51]
[10, 14, 16, 8, 52, 44]
[10, 14, 16, 8, 44, 53]
[10, 14, 16, 8, 44, 54]
[10, 14, 16, 49, 8, 50]
[10, 14, 16, 49, 8, 51]
[10, 14, 16, 49, 8, 52]
[10, 14, 16, 49, 8, 53]
[10, 14, 16, 49, 8, 54]
[10, 14, 16, 8, 50, 51]
[10, 14, 16, 8, 50, 52]
[10, 14, 16, 8, 50, 53]
[10, 14, 16, 8, 50, 54]
[10, 14, 16, 8, 52, 51]
[10, 14, 16, 8, 51, 53]
[10, 14, 16, 8, 51, 54]
[10, 14, 16, 8, 52, 53]
[10, 14, 16, 8, 52, 54]
[10, 14, 16, 8, 53, 54]
[10, 14, 40, 8, 17, 18]
[10, 14, 42, 8, 17, 18]
[10, 14, 8, 17, 43, 18]
[10, 14, 8, 17, 18, 44]
[10, 14, 49, 8, 17, 18]
[10, 14, 8, 17, 50, 18]
[10, 14, 8, 17, 18, 51]
[10, 14, 8, 17, 52, 18]
[10, 14, 8, 17, 18, 53]
[10, 14, 8, 17, 18, 54]
[10, 14, 40, 42, 8, 17]
[10, 14, 40, 8, 17, 43]
[10, 14, 40, 8, 17, 44]
[10, 14, 40, 49, 8, 17]
[10, 14, 40, 8, 17, 50]
[10, 14, 40, 8, 17, 51]
[10, 14, 40, 8, 17, 52]
[10, 14, 40, 8, 17, 53]
[10, 14, 40, 8, 17, 54]
[10, 14, 42, 8, 17, 43]
[10, 14, 42, 8, 17, 44]
[10, 14, 42, 49, 8, 17]
[10, 14, 42, 8, 17, 50]
[10, 14, 42, 8, 17, 51]
[10, 14, 42, 8, 17, 52]
[10, 14, 42, 8, 17, 53]
[10, 14, 42, 8, 17, 54]
[10, 14, 8, 17, 43, 44]
[10, 14, 49, 8, 17, 43]
[10, 14, 8, 17, 43, 50]
[10, 14, 8, 17, 43, 51]
[10, 14, 8, 17, 43, 52]
[10, 14, 8, 17, 43, 53]
[10, 14, 8, 17, 43, 54]
[10, 14, 49, 8, 17, 44]
[10, 14, 8, 17, 50, 44]
[10, 14, 8, 17, 44, 51]
[10, 14, 8, 17, 52, 44]
[10, 14, 8, 17, 44, 53]
[10, 14, 8, 17, 44, 54]
[10, 14, 49, 8, 17, 50]
[10, 14, 49, 8, 17, 51]
[10, 14, 49, 8, 17, 52]
[10, 14, 49, 8, 17, 53]
[10, 14, 49, 8, 17, 54]
[10, 14, 8, 17, 50, 51]
[10, 14, 8, 17, 50, 52]
[10, 14, 8, 17, 50, 53]
[10, 14, 8, 17, 50, 54]
[10, 14, 8, 17, 52, 51]
[10, 14, 8, 17, 51, 53]
[10, 14, 8, 17, 51, 54]
[10, 14, 8, 17, 52, 53]
[10, 14, 8, 17, 52, 54]
[10, 14, 8, 17, 53, 54]
[10, 14, 40, 42, 8, 18]
[10, 14, 40, 8, 43, 18]
[10, 14, 40, 8, 18, 44]
[10, 14, 40, 49, 8, 18]
[10, 14, 40, 8, 50, 18]
[10, 14, 40, 8, 18, 51]
[10, 14, 40, 8, 52, 18]
[10, 14, 40, 8, 18, 53]
[10, 14, 40, 8, 18, 54]
[10, 14, 42, 8, 43, 18]
[10, 14, 42, 8, 18, 44]
[10, 14, 42, 49, 8, 18]
[10, 14, 42, 8, 50, 18]
[10, 14, 42, 8, 18, 51]
[10, 14, 42, 8, 52, 18]
[10, 14, 42, 8, 18, 53]
[10, 14, 42, 8, 18, 54]
[10, 14, 8, 43, 18, 44]
[10, 14, 49, 8, 43, 18]
[10, 14, 8, 43, 50, 18]
[10, 14, 8, 43, 18, 51]
[10, 14, 8, 43, 52, 18]
[10, 14, 8, 43, 18, 53]
[10, 14, 8, 43, 18, 54]
[10, 14, 49, 8, 18, 44]
[10, 14, 8, 50, 18, 44]
[10, 14, 8, 18, 44, 51]
[10, 14, 8, 52, 18, 44]
[10, 14, 8, 18, 44, 53]
[10, 14, 8, 18, 44, 54]
[10, 14, 49, 8, 50, 18]
[10, 14, 49, 8, 18, 51]
[10, 14, 49, 8, 52, 18]
[10, 14, 49, 8, 18, 53]
[10, 14, 49, 8, 18, 54]
[10, 14, 8, 50, 18, 51]
[10, 14, 8, 50, 52, 18]
[10, 14, 8, 50, 18, 53]
[10, 14, 8, 50, 18, 54]
[10, 14, 8, 52, 18, 51]
[10, 14, 8, 18, 51, 53]
[10, 14, 8, 18, 51, 54]
[10, 14, 8, 52, 18, 53]
[10, 14, 8, 52, 18, 54]
[10, 14, 8, 18, 53, 54]
[10, 14, 40, 42, 8, 43]
[10, 14, 40, 42, 8, 44]
[10, 14, 40, 42, 49, 8]
[10, 14, 40, 42, 8, 50]
[10, 14, 40, 42, 8, 51]
[10, 14, 40, 42, 8, 52]
[10, 14, 40, 42, 8, 53]
[10, 14, 40, 42, 8, 54]
[10, 14, 40, 8, 43, 44]
[10, 14, 40, 49, 8, 43]
[10, 14, 40, 8, 43, 50]
[10, 14, 40, 8, 43, 51]
[10, 14, 40, 8, 43, 52]
[10, 14, 40, 8, 43, 53]
[10, 14, 40, 8, 43, 54]
[10, 14, 40, 49, 8, 44]
[10, 14, 40, 8, 50, 44]
[10, 14, 40, 8, 44, 51]
[10, 14, 40, 8, 52, 44]
[10, 14, 40, 8, 44, 53]
[10, 14, 40, 8, 44, 54]
[10, 14, 40, 49, 8, 50]
[10, 14, 40, 49, 8, 51]
[10, 14, 40, 49, 8, 52]
[10, 14, 40, 49, 8, 53]
[10, 14, 40, 49, 8, 54]
[10, 14, 40, 8, 50, 51]
[10, 14, 40, 8, 50, 52]
[10, 14, 40, 8, 50, 53]
[10, 14, 40, 8, 50, 54]
[10, 14, 40, 8, 52, 51]
[10, 14, 40, 8, 51, 53]
[10, 14, 40, 8, 51, 54]
[10, 14, 40, 8, 52, 53]
[10, 14, 40, 8, 52, 54]
[10, 14, 40, 8, 53, 54]
[10, 14, 42, 8, 43, 44]
[10, 14, 42, 49, 8, 43]
[10, 14, 42, 8, 43, 50]
[10, 14, 42, 8, 43, 51]
[10, 14, 42, 8, 43, 52]
[10, 14, 42, 8, 43, 53]
[10, 14, 42, 8, 43, 54]
[10, 14, 42, 49, 8, 44]
[10, 14, 42, 8, 50, 44]
[10, 14, 42, 8, 44, 51]
[10, 14, 42, 8, 52, 44]
[10, 14, 42, 8, 44, 53]
[10, 14, 42, 8, 44, 54]
[10, 14, 42, 49, 8, 50]
[10, 14, 42, 49, 8, 51]
[10, 14, 42, 49, 8, 52]
[10, 14, 42, 49, 8, 53]
[10, 14, 42, 49, 8, 54]
[10, 14, 42, 8, 50, 51]
[10, 14, 42, 8, 50, 52]
[10, 14, 42, 8, 50, 53]
[10, 14, 42, 8, 50, 54]
[10, 14, 42, 8, 52, 51]
[10, 14, 42, 8, 51, 53]
[10, 14, 42, 8, 51, 54]
[10, 14, 42, 8, 52, 53]
[10, 14, 42, 8, 52, 54]
[10, 14, 42, 8, 53, 54]
[10, 14, 49, 8, 43, 44]
[10, 14, 8, 43, 50, 44]
[10, 14, 8, 43, 44, 51]
[10, 14, 8, 43, 52, 44]
[10, 14, 8, 43, 44, 53]
[10, 14, 8, 43, 44, 54]
[10, 14, 49, 8, 43, 50]
[10, 14, 49, 8, 43, 51]
[10, 14, 49, 8, 43, 52]
[10, 14, 49, 8, 43, 53]
[10, 14, 49, 8, 43, 54]
[10, 14, 8, 43, 50, 51]
[10, 14, 8, 43, 50, 52]
[10, 14, 8, 43, 50, 53]
[10, 14, 8, 43, 50, 54]
[10, 14, 8, 43, 52, 51]
[10, 14, 8, 43, 51, 53]
[10, 14, 8, 43, 51, 54]
[10, 14, 8, 43, 52, 53]
[10, 14, 8, 43, 52, 54]
[10, 14, 8, 43, 53, 54]
[10, 14, 49, 8, 50, 44]
[10, 14, 49, 8, 44, 51]
[10, 14, 49, 8, 52, 44]
[10, 14, 49, 8, 44, 53]
[10, 14, 49, 8, 44, 54]
[10, 14, 8, 50, 44, 51]
[10, 14, 8, 50, 52, 44]
[10, 14, 8, 50, 44, 53]
[10, 14, 8, 50, 44, 54]
[10, 14, 8, 52, 44, 51]
[10, 14, 8, 44, 51, 53]
[10, 14, 8, 44, 51, 54]
[10, 14, 8, 52, 44, 53]
[10, 14, 8, 52, 44, 54]
[10, 14, 8, 44, 53, 54]
[10, 14, 49, 8, 50, 51]
[10, 14, 49, 8, 50, 52]
[10, 14, 49, 8, 50, 53]
[10, 14, 49, 8, 50, 54]
[10, 14, 49, 8, 52, 51]
[10, 14, 49, 8, 51, 53]
[10, 14, 49, 8, 51, 54]
[10, 14, 49, 8, 52, 53]
[10, 14, 49, 8, 52, 54]
[10, 14, 49, 8, 53, 54]
[10, 14, 8, 50, 52, 51]
[10, 14, 8, 50, 51, 53]
[10, 14, 8, 50, 51, 54]
[10, 14, 8, 50, 52, 53]
[10, 14, 8, 50, 52, 54]
[10, 14, 8, 50, 53, 54]
[10, 14, 8, 52, 51, 53]
[10, 14, 8, 52, 51, 54]
[10, 14, 8, 51, 53, 54]
[10, 14, 8, 52, 53, 54]
[10, 40, 16, 8, 17, 18]
[10, 16, 42, 8, 17, 18]
[10, 16, 8, 17, 43, 18]
[10, 16, 8, 17, 18, 44]
[10, 16, 49, 8, 17, 18]
[10, 16, 8, 17, 50, 18]
[10, 16, 8, 17, 18, 51]
[10, 16, 8, 17, 52, 18]
[10, 16, 8, 17, 18, 53]
[10, 16, 8, 17, 18, 54]
[10, 40, 16, 42, 8, 17]
[10, 40, 16, 8, 17, 43]
[10, 40, 16, 8, 17, 44]
[10, 40, 16, 49, 8, 17]
[10, 40, 16, 8, 17, 50]
[10, 40, 16, 8, 17, 51]
[10, 40, 16, 8, 17, 52]
[10, 40, 16, 8, 17, 53]
[10, 40, 16, 8, 17, 54]
[10, 16, 42, 8, 17, 43]
[10, 16, 42, 8, 17, 44]
[10, 16, 42, 49, 8, 17]
[10, 16, 42, 8, 17, 50]
[10, 16, 42, 8, 17, 51]
[10, 16, 42, 8, 17, 52]
[10, 16, 42, 8, 17, 53]
[10, 16, 42, 8, 17, 54]
[10, 16, 8, 17, 43, 44]
[10, 16, 49, 8, 17, 43]
[10, 16, 8, 17, 43, 50]
[10, 16, 8, 17, 43, 51]
[10, 16, 8, 17, 43, 52]
[10, 16, 8, 17, 43, 53]
[10, 16, 8, 17, 43, 54]
